commitID_1,commitID_2,filename,#line_changed
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/datacache/AbstractDataCache.java,8
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/datacache/QueryKey.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../TypeBasedCacheDistributionPolicy.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/enhance/ApplicationIdTool.java,3
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/enhance/CodeGenerator.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/enhance/DynamicStorageGenerator.java,18
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/enhance/PCDataGenerator.java,6
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/enhance/PCEnhancer.java,10
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/enhance/PCSubclassValidator.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/enhance/Reflection.java,8
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/kernel/AbstractBrokerFactory.java,9
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../java/org/apache/openjpa/kernel/BrokerImpl.java,10
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/kernel/FetchConfigurationImpl.java,13
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/kernel/MethodStoreQuery.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../java/org/apache/openjpa/kernel/QueryImpl.java,11
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/kernel/ResultPacker.java,6
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../apache/openjpa/kernel/StateManagerImpl.java,5
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/meta/AbstractCFMetaDataFactory.java,10
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../openjpa/meta/AbstractMetaDataFactory.java,4
f979ae1cfefb7390d022a911d9a9ac6c4814af37,f0286a268e1d3d1b97c361fe2bad743b8064094a,.../org/apache/openjpa/meta/ClassMetaData.java,11
