loc,add_loc,del_loc,com_num,fix_com_num,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,bug_coupling,near_bugs,faulty,file
7,0,0,1,0,0.000135916037963691,1,0,1,1,1803,1803,1803,1803,0,0,n,"pyramid_config_adapters.py/[CN]/AdaptersConfiguratorMixin/[MT]/_derive_predicate/body"
2,2,2,2,0,0.000599682342117362,1,0,1,1,2152,1076,2152,0,0,0,n,"pyramid_path.py/[CN]/FSAssetDescriptor/[MT]/isdir/body"
2,2,2,4,0,0.00281672814290219,2,0,2,0.75,2561,640,1471,46,0,0,n,"pyramid_interfaces.py/[CN]/IRendererFactory/[MT]/__call__/body"
5,2,1,5,0,0.000603793033546675,2,0,2,0.8,625,125,470,4,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_models_user.py/[CN]/User/[MT]/check_password/body"
17,3,1,2,0,0.00136240756117745,1,0,1,1,2561,1280,2125,436,0,0,n,"pyramid_urldispatch.py/[CN]/RoutesMapper/[MT]/__call__/body"
2,2,2,6,0,0.000887283215589029,2,1,1,0.833333333333333,698,116,599,4,0,0,n,"pyramid_interfaces.py/[CN]/ICacheBuster/[MT]/__call__/body"
2,2,2,3,0,0.000959400962201315,2,0,2,0.666666666666667,2167,722,1471,0,0,0,n,"pyramid_interfaces.py/[CN]/IIntrospector/[MT]/get/body"
2,2,2,2,0,0.000595447662537583,1,0,1,1,2292,1146,2272,19,0,0,n,"pyramid_renderers.py/[CN]/NullRendererHelper/[MT]/render/body"
15,14,13,5,0,0.000354054875862726,1,0,1,1,342,68,214,0,0,0,n,"pyramid_scripts_pserve.py/[CN]/PServeCommand/[MT]/pserve_file_config/body"
20,3,3,3,0,0.000519149902153374,2,0,2,0.666666666666667,623,207,423,2,0,0,n,"docs_tutorials_wiki2_src_authentication_tutorial_views_default.py/[MT]/view_page/body"
3,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_i18n.py/[CN]/Translations/[MT]/ldgettext/body"
42,42,32,23,0,0.00393665573604585,5,2,3,0.347826086956522,2260,98,604,0,0,0,n,"pyramid_config_views.py/[CN]/StaticURLInfo/[MT]/add/body"
4,4,18,14,0,0.00117952433459131,5,3,2,0.5,2118,151,1037,0,0,0,n,"pyramid_config_factories.py/[CN]/FactoriesConfiguratorMixin/[MT]/set_request_property/body"
8,3,5,5,0,0.00121457469864319,3,0,3,0.6,1539,307,819,0,0,0,n,"docs_quick__tour_sqla__demo_sqla__demo_____init____.py/[MT]/main/body"
18,12,2,5,0,0.00232358669254188,2,0,2,0.8,2561,512,1822,3,0,0,n,"pyramid_authentication.py/[CN]/CallbackAuthenticationPolicy/[MT]/authenticated_userid/body"
29,12,8,3,0,0.000361666942930407,1,0,1,1,570,190,396,19,0,0,n,"pyramid_viewderivers.py/[MT]/_secured_view/body"
2,0,0,1,0,0.000342371220772218,1,0,1,1,2361,2361,2361,2361,0,0,n,"pyramid_interfaces.py/[CN]/IMultiDict/[MT]/getone/body"
3,1,1,4,0,0.00169848100561014,2,0,2,0.75,2267,566,1892,21,0,0,n,"pyramid_config_views.py/[CN]/ViewsConfiguratorMixin/[MT]/derive_view/body"
4,0,0,1,0,0.000280686097126485,1,0,1,1,1339,1339,1339,1339,0,0,n,"pyramid_config_assets.py/[CN]/FSAssetSource/[MT]/get_stream/body"
4,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_logging_tutorial_views.py/[CN]/TutorialViews/[MT]/home/body"
2,0,0,1,0,0.000193956888534967,1,0,1,1,599,599,599,599,0,0,n,"pyramid_util.py/[CN]/TopologicalSorter/[MT]/values/body"
3,0,0,1,0,0.000310790975821765,1,0,1,1,2178,2178,2178,2178,0,0,n,"pyramid_scaffolds_zodb_+package+_____init____.py/[MT]/root_factory/body"
5,0,0,1,0,0.000209545112310682,1,0,1,1,630,630,630,630,0,0,n,"docs_tutorials_wiki2_src_views_tutorial_models_____init____.py/[MT]/get_tm_session/body"
17,4,5,8,0,0.0032356346560376,3,2,1,0.75,2561,320,1460,3,0,0,n,"docs_tutorials_wiki_src_authorization_tutorial_views.py/[MT]/view_page/body"
2,0,0,1,0,0.000105036553305767,1,0,1,1,1419,1419,1419,1419,0,0,n,"pyramid_authentication.py/[CN]/_SimpleSerializer/[MT]/loads/body"
6,1,1,2,0,0.00104294829691172,2,0,2,0.5,2267,1133,2228,39,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/add_directive/body"
9,1,3,3,0,0.00106405001979626,2,0,2,0.666666666666667,2561,853,1993,94,0,0,n,"docs_tutorials_wiki_src_views_tutorial_models.py/[MT]/appmaker/body"
4,0,0,1,0,0.000469517428188601,1,0,1,1,2216,2216,2216,2216,0,0,n,"pyramid_scripts_ptweens.py/[CN]/PTweensCommand/[MT]/_get_tweens/body"
5,1,1,2,0,0.00195597602519161,1,0,1,1,2561,1280,2561,0,0,0,n,"pyramid_i18n.py/[CN]/Localizer/[MT]/translate/body"
4,0,0,1,0,0.000192747192633939,1,0,1,1,627,627,627,627,0,0,n,"docs_tutorials_wiki2_src_views_tutorial_views_notfound.py/[MT]/notfound_view/body"
3,3,3,3,0,0.00101161408126796,1,0,1,1,2304,768,2227,35,0,0,n,"pyramid_request.py/[CN]/Request/[MT]/json_body/body"
10,4,6,4,0,0.00106777236206218,2,0,2,0.75,2299,574,2054,0,0,0,n,"pyramid_util.py/[CN]/WeakOrderedSet/[MT]/add/body"
121,121,117,13,0,0.00112024985621846,5,3,2,0.461538461538462,1485,114,607,0,0,0,n,"pyramid_session.py/[MT]/BaseCookieSessionFactory/body"
4,4,11,8,0,0.00187676367715889,2,1,1,0.875,1913,239,1499,2,0,0,n,"pyramid_config_views.py/[CN]/ViewsConfiguratorMixin/[MT]/add_default_view_predicates/body"
6,1,1,4,0,0.00051383589119916,2,0,2,0.75,2245,561,2007,0,0,0,n,"pyramid_static.py/[CN]/static_view/[MT]/add_slash_redirect/body"
6,0,0,1,0,0.000849881003568547,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_authentication_tutorial_views.py/[CN]/TutorialViews/[MT]/logout/body"
2,1,1,3,0,0.000409082941105973,1,0,1,1,246,82,134,5,0,0,n,"pyramid_interfaces.py/[CN]/IExecutionPolicy/[MT]/__call__/body"
2,2,2,3,0,0.000971285200374626,1,0,1,1,2248,749,1891,81,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/_set_action_state/body"
9,2,1,2,0,0.00040821596115653,2,0,2,0.5,200,100,183,16,0,0,n,"pyramid_csrf.py/[CN]/CookieCSRFStoragePolicy/[MT]/new_csrf_token/body"
9,1,1,2,0,0.000529167336940493,1,0,1,1,2216,1108,1806,410,0,0,n,"pyramid_scripts_pviews.py/[CN]/PViewsCommand/[MT]/output_route_attrs/body"
6,6,11,8,0,0.00296464034583593,5,4,1,0.5,2561,320,1097,0,0,0,n,"pyramid_security.py/[MT]/forget/body"
11,9,3,6,0,0.00211666060911913,3,2,1,0.666666666666667,2267,377,1357,3,0,0,n,"pyramid_config_security.py/[CN]/SecurityConfiguratorMixin/[MT]/set_default_permission/body"
2,0,0,1,0,0.000342371220772218,1,0,1,1,2361,2361,2361,2361,0,0,n,"pyramid_interfaces.py/[CN]/IMultiDict/[MT]/dict_of_lists/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/AcceptPredicate/[MT]/__call__/body"
5,1,0,3,0,0.00114681505944548,3,0,3,0.333333333333333,2494,831,1820,42,0,0,n,"pyramid_authentication.py/[CN]/AuthTktAuthenticationPolicy/[MT]/unauthenticated_userid/body"
3,2,1,3,0,0.00108991797717541,1,0,1,1,2216,738,2179,0,0,0,n,"pyramid_scripts_pviews.py/[CN]/PViewsCommand/[MT]/out/body"
18,3,0,2,0,0.000321103166006953,2,0,2,0.5,623,311,608,14,0,0,n,"docs_tutorials_wiki2_src_authentication_tutorial_views_default.py/[MT]/add_page/body"
6,1,1,2,0,0.000640288419117579,2,0,2,0.5,2267,1133,1923,344,0,0,n,"pyramid_config_settings.py/[CN]/SettingsConfiguratorMixin/[MT]/_set_settings/body"
4,4,4,5,0,0.000700385050464024,2,0,2,0.8,2262,452,1970,0,0,0,n,"pyramid_url.py/[CN]/URLMethodsMixin/[MT]/current_route_path/body"
9,8,12,7,0,0.00334656985275433,1,0,1,1,2561,365,1291,0,0,0,n,"pyramid_view.py/[MT]/render_view_to_response/body"
2,0,0,1,0,0.00101171192830028,1,0,1,1,2269,2269,2269,2269,0,0,n,"pyramid_interfaces.py/[CN]/IDict/[MT]/update/body"
2,2,2,2,0,0.000537927263313601,2,0,2,0.5,2162,1081,1845,317,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/_set_introspector/body"
3,2,2,5,0,0.00190195231732568,1,0,1,1,2216,443,2145,0,0,0,n,"pyramid_scripts_pserve.py/[MT]/main/body"
4,1,1,2,0,0.000449157420225126,2,0,2,0.5,2055,1027,1337,717,0,0,n,"docs_tutorials_wiki2_src_basiclayout_tutorial_scripts_initializedb.py/[MT]/usage/body"
3,1,1,5,0,0.000819454195825763,2,0,2,0.8,2495,499,1882,0,0,0,n,"pyramid_renderers.py/[CN]/RendererHelper/[MT]/render_view/body"
30,15,2,2,0,0.000138379496731238,1,0,1,1,1050,525,1050,0,0,0,n,"pyramid_scripts_proutes.py/[MT]/_get_request_methods/body"
9,3,0,4,0,0.000377966531313252,3,0,3,0.5,630,157,471,0,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_models_____init____.py/[MT]/includeme/body"
2,2,2,2,0,0.000598544422149717,2,0,2,0.5,2152,1076,1471,680,0,0,n,"pyramid_interfaces.py/[CN]/IAssetDescriptor/[MT]/listdir/body"
3,2,6,4,0,0.00195949508799706,2,0,2,0.75,2561,640,1357,7,0,0,n,"pyramid_i18n.py/[MT]/get_locale_name/body"
14,2,0,2,0,0.00129094586906429,2,0,2,0.5,2561,1280,2239,322,0,0,n,"pyramid_i18n.py/[CN]/Translations/[MT]/add/body"
2,2,2,2,0,0.000599682342117362,1,0,1,1,2152,1076,2152,0,0,0,n,"pyramid_path.py/[CN]/PkgResourcesAssetDescriptor/[MT]/isdir/body"
3,3,3,2,0,0.00103486715024767,2,0,2,0.5,2561,1280,2233,327,0,0,n,"docs_tutorials_wiki_src_authorization_tutorial_security.py/[MT]/groupfinder/body"
50,1,0,2,0,4.19044097797236e-05,2,0,2,0.5,344,172,254,89,0,0,n,"pyramid_config_settings.py/[MT]/Settings/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/AcceptPredicate/[MT]/text/body"
6,0,0,1,0,0.000469517428188601,1,0,1,1,2216,2216,2216,2216,0,0,n,"pyramid_scaffolds_template.py/[MT]/eval_with_catch/body"
4,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_logging_tutorial_views.py/[CN]/TutorialViews/[MT]/hello/body"
36,22,5,7,0,0.000569965546369751,1,0,1,1,599,85,569,0,0,0,n,"pyramid_config_views.py/[CN]/ViewsConfiguratorMixin/[MT]/add_view_deriver/body"
4,4,4,2,0,0.000729951526195285,1,0,1,1,2216,1108,2146,70,0,0,n,"pyramid_scaffolds_template.py/[CN]/Template/[MT]/run/body"
3,2,2,3,0,0.000557624076540712,1,0,1,1,625,208,470,2,0,0,n,"docs_tutorials_wiki2_src_views_tutorial_models_user.py/[CN]/User/[MT]/set_password/body"
2,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_interfaces.py/[CN]/IRoutesMapper/[MT]/get_route/body"
15,15,12,5,0,0.000655539824529617,3,0,3,0.6,2152,430,1536,0,0,0,n,"pyramid_path.py/[CN]/AssetResolver/[MT]/resolve/body"
4,1,1,2,0,0.000411216028309489,2,0,2,0.5,1339,669,983,356,0,0,n,"pyramid_config_assets.py/[CN]/PackageAssetSource/[MT]/exists/body"
5,5,4,2,0,0.000784002811891932,2,0,2,0.5,2260,1130,1339,920,0,0,n,"pyramid_config_assets.py/[CN]/PackageOverrides/[MT]/get_string/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/PathInfoPredicate/[MT]/text/body"
4,4,4,2,0,0.00165761445157942,1,0,1,1,2561,1280,2330,230,0,0,n,"pyramid_registry.py/[CN]/Registry/[MT]/registerHandler/body"
6,6,5,14,0,0.00180742645272639,4,2,2,0.428571428571429,2299,164,1389,0,0,0,n,"pyramid_paster.py/[MT]/bootstrap/body"
50,30,36,17,0,0.000947419679540507,6,4,2,0.352941176470588,2145,126,711,0,0,0,n,"pyramid_scripts_prequest.py/[CN]/PRequestCommand/[MT]/run/body"
3,3,3,2,0,0.000528089134131137,2,0,2,0.5,1634,817,1339,294,0,0,n,"pyramid_config_assets.py/[CN]/PackageOverrides/[MT]/get_source/body"
4,0,0,1,0,0.000469517428188601,1,0,1,1,2216,2216,2216,2216,0,0,n,"pyramid_scaffolds_copydir.py/[MT]/skip_template/body"
2,0,0,1,0,0.00092177153284965,1,0,1,1,2330,2330,2330,2330,0,0,n,"pyramid_interfaces.py/[CN]/IResponse/[MT]/set_cookie/body"
7,3,8,2,0,0.000376459758442452,1,0,1,1,741,370,739,1,0,0,n,"pyramid_scripts_pshell.py/[CN]/PShellCommand/[MT]/show_shells/body"
8,1,1,2,0,0.000263290619458436,1,0,1,1,568,284,310,258,0,0,n,"docs_tutorials_wiki2_src_installation_tutorial_views_default.py/[MT]/my_view/body"
11,2,0,4,0,0.00110393948133319,1,0,1,1,2161,540,1910,4,0,0,n,"pyramid_registry.py/[CN]/Introspectable/[MT]/register/body"
2,2,2,4,0,0.0029105627555826,1,0,1,1,2561,640,2276,27,0,0,n,"pyramid_interfaces.py/[CN]/IStaticURLInfo/[MT]/generate/body"
5,1,0,3,0,0.000597921709013239,1,0,1,1,2229,743,2132,46,0,0,n,"pyramid_compat.py/[MT]/text_/body"
2,1,1,2,0,0.00151790911356581,1,0,1,1,2561,1280,2361,199,0,0,n,"pyramid_interfaces.py/[CN]/IRoutesMapper/[MT]/connect/body"
5,0,0,1,0,0.000138379496731238,1,0,1,1,1050,1050,1050,1050,0,0,n,"pyramid_scripts_proutes.py/[MT]/_get_pattern/body"
13,3,1,4,0,0.00020487686660201,2,0,2,0.75,986,246,827,0,0,0,n,"pyramid_util.py/[CN]/InstancePropertyHelper/[MT]/apply_properties/body"
2,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_urldispatch.py/[CN]/RoutesMapper/[MT]/has_routes/body"
8,0,0,1,0,0.000503316714765447,1,0,1,1,2260,2260,2260,2260,0,0,n,"pyramid_config_assets.py/[CN]/OverrideProvider/[MT]/get_resource_filename/body"
8,0,0,1,0,0.000115028581212239,1,0,1,1,306,306,306,306,0,0,n,"docs_quick__tutorial_cookiecutters_cc__starter_____init____.py/[MT]/main/body"
65,55,118,40,0,0.00327803464452602,12,10,2,0.375,2216,55,538,0,0,0,n,"pyramid_scripts_pserve.py/[CN]/PServeCommand/[MT]/run/body"
2,2,2,3,0,0.00100834845904497,2,0,2,0.666666666666667,2503,834,1543,0,0,0,n,"pyramid_interfaces.py/[CN]/ISession/[MT]/flash/body"
4,1,1,4,0,0.000996417323710133,2,0,2,0.75,1539,384,819,1,0,0,n,"docs_quick__tour_sqla__demo_sqla__demo_scripts_initializedb.py/[MT]/usage/body"
9,9,3,2,0,0.000261660705583705,1,0,1,1,1050,525,1039,11,0,0,n,"pyramid_scripts_proutes.py/[MT]/_get_print_format/body"
3,2,1,3,0,0.00108991797717541,1,0,1,1,2216,738,2179,0,0,0,n,"pyramid_scripts_ptweens.py/[CN]/PTweensCommand/[MT]/out/body"
27,26,5,24,0,0.00403768609929372,6,5,1,0.666666666666667,2561,106,803,0,0,0,n,"pyramid_static.py/[CN]/static_view/[MT]/__call__/body"
3,3,2,6,0,0.00218591584390025,4,3,1,0.5,2561,426,1482,7,0,0,n,"docs_tutorials_wiki_src_models_tutorial_views.py/[MT]/my_view/body"
17,0,0,1,0,0.000259334322269308,1,0,1,1,571,571,571,571,0,0,n,"pyramid_viewderivers.py/[MT]/predicated_view/body"
2,2,2,2,0,0.000537927263313601,2,0,2,0.5,2162,1081,1845,317,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/_del_introspector/body"
2,2,2,2,0,0.000598544422149717,2,0,2,0.5,2152,1076,1471,680,0,0,n,"pyramid_interfaces.py/[CN]/IAssetDescriptor/[MT]/abspath/body"
19,1,1,2,0,0.00102188611883555,2,0,2,0.5,1507,753,1041,465,0,0,n,"docs_quick__tutorial_authentication_tutorial_views.py/[CN]/TutorialViews/[MT]/login/body"
3,0,0,1,0,0.000126211665608565,1,0,1,1,568,568,568,568,0,0,n,"docs_tutorials_wiki_src_installation_tutorial_____init____.py/[MT]/root_factory/body"
4,3,2,3,0,0.000642692106553227,2,0,2,0.666666666666667,713,237,621,9,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_views_default.py/[MT]/view_wiki/body"
3,0,0,1,0,0.000218157374933054,1,0,1,1,308,308,308,308,0,0,n,"docs_quick__tour_sqla__demo_sqla__demo_routes.py/[MT]/includeme/body"
4,0,0,1,0,0.000280686097126485,1,0,1,1,1339,1339,1339,1339,0,0,n,"pyramid_config_assets.py/[CN]/FSAssetSource/[MT]/exists/body"
7,7,6,3,0,0.00198491698367981,2,0,2,0.666666666666667,2561,853,1825,67,0,0,n,"pyramid_authentication.py/[CN]/RepozeWho1AuthenticationPolicy/[MT]/forget/body"
9,3,0,3,0,0.000722424636076676,3,0,3,0.333333333333333,2178,726,1355,159,0,0,n,"pyramid_scaffolds_zodb_+package+_____init____.py/[MT]/main/body"
8,0,0,1,0,0.000503316714765447,1,0,1,1,2260,2260,2260,2260,0,0,n,"pyramid_config_assets.py/[CN]/OverrideProvider/[MT]/get_resource_stream/body"
10,1,1,2,0,0.000287160773250685,2,0,2,0.5,1037,518,995,42,0,0,n,"pyramid_config_factories.py/[CN]/FactoriesConfiguratorMixin/[MT]/set_response_factory/body"
2,2,19,4,0,0.000985243535085906,1,0,1,1,2262,565,1914,0,0,0,n,"pyramid_config_tweens.py/[CN]/Tweens/[MT]/add_implicit/body"
5,5,5,4,0,0.00119880147607313,3,0,3,0.5,2268,567,926,262,0,0,n,"pyramid_request.py/[CN]/CallbackMethodsMixin/[MT]/_process_finished_callbacks/body"
9,0,0,1,0,0.000743268212418008,1,0,1,1,2507,2507,2507,2507,0,0,n,"pyramid_asset.py/[MT]/asset_spec_from_abspath/body"
2,0,0,1,0,0.000651912451807153,1,0,1,1,2496,2496,2496,2496,0,0,n,"pyramid_interfaces.py/[CN]/IViewMapper/[MT]/__call__/body"
33,1,1,2,0,0.000859898639453105,1,0,1,1,2216,1108,1913,303,0,0,n,"pyramid_scripts_pviews.py/[CN]/PViewsCommand/[MT]/output_view_info/body"
7,0,0,1,0,0.000171487874348904,1,0,1,1,2262,2262,2262,2262,0,0,n,"pyramid_authentication.py/[CN]/CallbackAuthenticationPolicy/[MT]/_log/body"
2,0,0,1,0,0.000122258144971442,1,0,1,1,214,214,214,214,0,0,n,"pyramid_scripts_pserve.py/[CN]/PServeCommand/[MT]/get_config_path/body"
2,0,0,1,0,0.00017078757915582,1,0,1,1,1511,1511,1511,1511,0,0,n,"pyramid_config_adapters.py/[CN]/AdaptersConfiguratorMixin/[MT]/add_default_response_adapters/body"
5,0,0,1,0,5.20845205078934e-05,1,0,1,1,1901,1901,1901,1901,0,0,n,"pyramid_config_security.py/[CN]/SecurityConfiguratorMixin/[MT]/add_permission/body"
17,17,13,8,0,0.00278091111725229,1,0,1,1,2267,283,1892,0,0,0,n,"pyramid_config_adapters.py/[CN]/AdaptersConfiguratorMixin/[MT]/add_response_adapter/body"
8,2,1,2,0,0.000376459758442452,1,0,1,1,741,370,739,1,0,0,n,"pyramid_scripts_pshell.py/[CN]/PShellCommand/[MT]/find_all_shells/body"
2,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/RequestMethodPredicate/[MT]/text/body"
4,0,0,1,0,0.000174838034061956,1,0,1,1,1813,1813,1813,1813,0,0,n,"pyramid_util.py/[CN]/ActionInfo/[MT]/__str__/body"
8,0,0,1,0,0.000103539532182183,1,0,1,1,424,424,424,424,0,0,n,"pyramid_config_____init____.py/[MT]/normalize_actions/body"
4,0,0,1,0,0.000167181834513165,1,0,1,1,1822,1822,1822,1822,0,0,n,"pyramid_authentication.py/[CN]/CallbackAuthenticationPolicy/[MT]/_clean_principal/body"
3,2,2,3,0,0.000510275216023418,1,0,1,1,625,208,470,4,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_models_user.py/[CN]/User/[MT]/set_password/body"
5,3,1,2,0,0.000152958382766425,2,0,2,0.5,550,275,308,241,0,0,n,"pyramid_registry.py/[CN]/Deferred/[MT]/value/body"
3,3,2,4,0,0.00218299083974145,3,0,3,0.5,2561,640,1174,67,0,0,n,"pyramid_authentication.py/[CN]/RemoteUserAuthenticationPolicy/[MT]/remember/body"
2,2,2,4,0,0.00138537816208517,2,0,2,0.75,2167,541,1471,0,0,0,n,"pyramid_interfaces.py/[CN]/IIntrospector/[MT]/add/body"
15,8,9,9,0,0.00329659947895112,3,1,2,0.666666666666667,2561,284,1460,3,0,0,n,"docs_tutorials_wiki_src_authorization_tutorial_views.py/[MT]/add_page/body"
2,0,0,1,0,0.000342371220772218,1,0,1,1,2361,2361,2361,2361,0,0,n,"pyramid_interfaces.py/[CN]/IMultiDict/[MT]/add/body"
6,0,0,1,0,6.45034584488938e-05,1,0,1,1,561,561,561,561,0,0,n,"pyramid_util.py/[MT]/is_same_domain/body"
39,39,28,8,0,0.00133814739627546,3,1,2,0.625,1913,239,818,0,0,0,n,"pyramid_config_util.py/[CN]/PredicateList/[MT]/make/body"
4,1,1,2,0,0.000249877313761653,1,0,1,1,2324,1162,2258,65,0,0,n,"pyramid_httpexceptions.py/[MT]/exception_response/body"
2,2,2,6,0,0.00341334028672542,2,1,1,0.833333333333333,2561,426,1280,7,0,0,n,"pyramid_interfaces.py/[CN]/IResponseFactory/[MT]/__call__/body"
2,2,2,2,0,0.000599682342117362,1,0,1,1,2152,1076,2152,0,0,0,n,"pyramid_path.py/[CN]/PkgResourcesAssetDescriptor/[MT]/absspec/body"
9,0,0,1,0,0.000170941258798733,1,0,1,1,134,134,134,134,0,0,n,"pyramid_router.py/[CN]/Router/[MT]/request_context/body"
2,2,2,4,0,0.00138564080117703,2,0,2,0.75,2167,541,1471,0,0,0,n,"pyramid_interfaces.py/[CN]/IIntrospector/[MT]/related/body"
3,3,7,7,0,0.00146749094542985,5,3,2,0.285714285714286,2268,324,926,0,0,0,n,"pyramid_request.py/[CN]/CallbackMethodsMixin/[MT]/add_finished_callback/body"
2,0,0,1,0,0.000220198962301374,1,0,1,1,630,630,630,630,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_models_____init____.py/[MT]/get_engine/body"
11,5,3,2,0,0.000833862265191191,1,0,1,1,2332,1166,2228,104,0,0,n,"pyramid_httpexceptions.py/[MT]/_no_escape/body"
9,9,7,6,0,0.00237808487791749,5,4,1,0.333333333333333,2561,426,995,67,0,0,n,"pyramid_authentication.py/[CN]/RepozeWho1AuthenticationPolicy/[MT]/remember/body"
2,2,2,2,0,0.000700251208664866,1,0,1,1,2299,1149,2299,0,0,0,n,"pyramid_util.py/[CN]/WeakOrderedSet/[MT]/__len__/body"
2,0,0,1,0,4.22931161343943e-05,1,0,1,1,565,565,565,565,0,0,n,"pyramid_httpexceptions.py/[CN]/HTTPException/[MT]/_json_formatter/body"
10,1,1,3,0,0.00107139505842416,1,0,1,1,2267,755,1900,39,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/__getattr__/body"
12,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_databases_tutorial_initialize__db.py/[MT]/main/body"
11,5,9,3,0,0.000823681693307941,2,0,2,0.666666666666667,2558,852,1340,145,0,0,n,"pyramid_session.py/[MT]/manage_accessed/body"
7,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/TraversePredicate/[MT]/__call__/body"
3,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_i18n.py/[CN]/Translations/[MT]/dngettext/body"
2,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_security.py/[CN]/AllPermissionsList/[MT]/__contains__/body"
12,10,3,12,0,0.00198407635954406,7,6,1,0.333333333333333,2076,173,395,0,0,0,n,"pyramid_config_views.py/[CN]/ViewsConfiguratorMixin/[MT]/add_forbidden_view/body"
2,0,0,1,0,0.000132729800696546,1,0,1,1,1910,1910,1910,1910,0,0,n,"pyramid_registry.py/[CN]/Introspectable/[MT]/_assert_resolved/body"
2,2,2,6,0,0.00352089048134089,2,1,1,0.833333333333333,2561,426,1217,2,0,0,n,"pyramid_interfaces.py/[CN]/IAuthenticationPolicy/[MT]/forget/body"
11,6,6,5,0,0.00175473260998145,3,0,3,0.4,2561,512,1463,0,0,0,n,"pyramid_security.py/[MT]/view_execution_permitted/body"
2,1,1,2,0,0.000150660863704411,2,0,2,0.5,1521,760,1256,265,0,0,n,"pyramid_httpexceptions.py/[CN]/HTTPException/[MT]/__str__/body"
3,0,0,1,0,0.000400569327007965,1,0,1,1,1507,1507,1507,1507,0,0,n,"docs_quick__tutorial_sessions_tutorial_views.py/[CN]/TutorialViews/[MT]/hello/body"
4,3,1,2,0,0.00137333844521172,2,0,2,0.5,2561,1280,1522,1038,0,0,n,"pyramid_urldispatch.py/[CN]/RoutesMapper/[MT]/get_routes/body"
25,25,16,4,0,0.00215209881819298,2,0,2,0.75,2561,640,1822,3,0,0,n,"pyramid_authentication.py/[CN]/RepozeWho1AuthenticationPolicy/[MT]/effective_principals/body"
4,0,0,1,0,0.000469517428188601,1,0,1,1,2216,2216,2216,2216,0,0,n,"pyramid_scaffolds_copydir.py/[MT]/substitute_filename/body"
8,0,0,1,0,0.00031279343719784,1,0,1,1,328,328,328,328,0,0,n,"pyramid_predicates.py/[CN]/RequestParamPredicate/[MT]/__call__/body"
7,0,0,1,0,0.000743268212418008,1,0,1,1,2507,2507,2507,2507,0,0,n,"pyramid_asset.py/[MT]/abspath_from_asset_spec/body"
8,8,6,7,0,0.00216551798884364,2,0,2,0.714285714285714,2267,323,1574,4,0,0,n,"pyramid_config_____init____.py/[CN]/Configurator/[MT]/commit/body"
3,0,0,1,0,0.000266156422588475,1,0,1,1,2268,2268,2268,2268,0,0,n,"docs_tutorials_wiki_src_models_tutorial_____init____.py/[MT]/root_factory/body"
5,0,0,1,0,0.000192747192633939,1,0,1,1,627,627,627,627,0,0,n,"docs_tutorials_wiki2_src_authorization_tutorial_views_auth.py/[MT]/logout/body"
5,0,0,1,0,0.00124461614511145,1,0,1,1,2561,2561,2561,2561,0,0,n,"pyramid_path.py/[MT]/package_of/body"
16,16,23,16,0,0.00506074016157224,5,4,1,0.5625,2561,160,557,0,0,0,n,"pyramid_renderers.py/[CN]/RendererHelper/[MT]/_make_response/body"
5,0,0,1,0,0.000260816885547734,1,0,1,1,2076,2076,2076,2076,0,0,n,"pyramid_response.py/[MT]/init_mimetypes/body"
